key,project,sprint.completeDate,sprint.endDate,sprint.id,sprint.name,sprint.startDate,sprint.state
XD-3318,xd,2015-08-05T02:05:30.305Z,2015-08-05T02:00:00.000Z,90,Sprint 54,2015-07-22T16:10:55.783Z,CLOSED
XD-3317,xd,2015-09-17T15:27:35.028Z,2015-09-16T23:30:00.000Z,95,Sprint 57,2015-09-02T15:40:12.567Z,CLOSED
XD-3316,xd,2015-08-05T02:05:30.305Z,2015-08-05T02:00:00.000Z,90,Sprint 54,2015-07-22T16:10:55.783Z,CLOSED
XD-3315,xd,2015-08-18T23:52:47.425Z,2015-08-19T00:47:00.000Z,92,Sprint 55,2015-08-05T17:57:28.773Z,CLOSED
XD-3314,xd,2015-08-05T02:05:30.305Z,2015-08-05T02:00:00.000Z,90,Sprint 54,2015-07-22T16:10:55.783Z,CLOSED
XD-3313,xd,2015-08-05T02:05:30.305Z,2015-08-05T02:00:00.000Z,90,Sprint 54,2015-07-22T16:10:55.783Z,CLOSED
XD-3312,xd,2015-08-05T02:05:30.305Z,2015-08-05T02:00:00.000Z,90,Sprint 54,2015-07-22T16:10:55.783Z,CLOSED
XD-3311,xd,2015-08-05T02:05:30.305Z,2015-08-05T02:00:00.000Z,90,Sprint 54,2015-07-22T16:10:55.783Z,CLOSED
XD-3310,xd,2015-08-05T02:05:30.305Z,2015-08-05T02:00:00.000Z,90,Sprint 54,2015-07-22T16:10:55.783Z,CLOSED
XD-3309,xd,2015-09-17T15:27:35.028Z,2015-09-16T23:30:00.000Z,95,Sprint 57,2015-09-02T15:40:12.567Z,CLOSED
XD-3308,xd,2015-08-05T02:05:30.305Z,2015-08-05T02:00:00.000Z,90,Sprint 54,2015-07-22T16:10:55.783Z,CLOSED
XD-3306,xd,2015-08-18T23:52:47.425Z,2015-08-19T00:47:00.000Z,92,Sprint 55,2015-08-05T17:57:28.773Z,CLOSED
XD-3303,xd,2015-12-12T19:43:32.212Z,2015-12-11T17:28:00.000Z,103,Sprint 63,2015-11-30T16:32:01.258Z,CLOSED
XD-3300,xd,2015-08-18T23:52:47.425Z,2015-08-19T00:47:00.000Z,92,Sprint 55,2015-08-05T17:57:28.773Z,CLOSED
XD-3298,xd,2015-09-01T23:35:26.223Z,2015-09-02T00:08:00.000Z,94,Sprint 56,2015-08-19T16:18:50.173Z,CLOSED
XD-3296,xd,2015-09-01T23:35:26.223Z,2015-09-02T00:08:00.000Z,94,Sprint 56,2015-08-19T16:18:50.173Z,CLOSED
XD-3288,xd,2015-08-05T02:05:30.305Z,2015-08-05T02:00:00.000Z,90,Sprint 54,2015-07-22T16:10:55.783Z,CLOSED
XD-3287,xd,2015-08-05T02:05:30.305Z,2015-08-05T02:00:00.000Z,90,Sprint 54,2015-07-22T16:10:55.783Z,CLOSED
XD-3283,xd,2015-09-01T23:35:26.223Z,2015-09-02T00:08:00.000Z,94,Sprint 56,2015-08-19T16:18:50.173Z,CLOSED
XD-3282,xd,2015-08-05T02:05:30.305Z,2015-08-05T02:00:00.000Z,90,Sprint 54,2015-07-22T16:10:55.783Z,CLOSED
XD-3271,xd,2015-08-18T23:52:47.425Z,2015-08-19T00:47:00.000Z,92,Sprint 55,2015-08-05T17:57:28.773Z,CLOSED
XD-3270,xd,2015-08-05T02:05:30.305Z,2015-08-05T02:00:00.000Z,90,Sprint 54,2015-07-22T16:10:55.783Z,CLOSED
XD-3269,xd,2015-08-05T02:05:30.305Z,2015-08-05T02:00:00.000Z,90,Sprint 54,2015-07-22T16:10:55.783Z,CLOSED
XD-3267,xd,2015-08-18T23:52:47.425Z,2015-08-19T00:47:00.000Z,92,Sprint 55,2015-08-05T17:57:28.773Z,CLOSED
XD-3266,xd,2015-08-05T02:05:30.305Z,2015-08-05T02:00:00.000Z,90,Sprint 54,2015-07-22T16:10:55.783Z,CLOSED
XD-3265,xd,2015-08-05T02:05:30.305Z,2015-08-05T02:00:00.000Z,90,Sprint 54,2015-07-22T16:10:55.783Z,CLOSED
XD-3263,xd,2015-08-05T02:05:30.305Z,2015-08-05T02:00:00.000Z,90,Sprint 54,2015-07-22T16:10:55.783Z,CLOSED
XD-3261,xd,2015-07-21T22:40:42.750Z,2015-07-21T23:19:00.000Z,88,Sprint 53,2015-07-08T19:49:30.751Z,CLOSED
XD-3259,xd,2015-08-18T23:52:47.425Z,2015-08-19T00:47:00.000Z,92,Sprint 55,2015-08-05T17:57:28.773Z,CLOSED
XD-3258,xd,2015-07-21T22:40:42.750Z,2015-07-21T23:19:00.000Z,88,Sprint 53,2015-07-08T19:49:30.751Z,CLOSED
XD-3249,xd,2015-07-21T22:40:42.750Z,2015-07-21T23:19:00.000Z,88,Sprint 53,2015-07-08T19:49:30.751Z,CLOSED
XD-3245,xd,2015-08-18T23:52:47.425Z,2015-08-19T00:47:00.000Z,92,Sprint 55,2015-08-05T17:57:28.773Z,CLOSED
XD-3244,xd,2015-07-21T22:40:42.750Z,2015-07-21T23:19:00.000Z,88,Sprint 53,2015-07-08T19:49:30.751Z,CLOSED
XD-3242,xd,2015-07-21T22:40:42.750Z,2015-07-21T23:19:00.000Z,88,Sprint 53,2015-07-08T19:49:30.751Z,CLOSED
XD-3241,xd,2015-07-21T22:40:42.750Z,2015-07-21T23:19:00.000Z,88,Sprint 53,2015-07-08T19:49:30.751Z,CLOSED
XD-3240,xd,2015-07-21T22:40:42.750Z,2015-07-21T23:19:00.000Z,88,Sprint 53,2015-07-08T19:49:30.751Z,CLOSED
XD-3238,xd,2015-07-21T22:40:42.750Z,2015-07-21T23:19:00.000Z,88,Sprint 53,2015-07-08T19:49:30.751Z,CLOSED
XD-3235,xd,2015-07-21T22:40:42.750Z,2015-07-21T23:19:00.000Z,88,Sprint 53,2015-07-08T19:49:30.751Z,CLOSED
XD-3234,xd,2015-10-30T23:14:25.934Z,2015-10-31T00:00:00.000Z,99,Sprint 60,2015-10-19T17:04:56.465Z,CLOSED
XD-3233,xd,2015-07-21T22:40:42.750Z,2015-07-21T23:19:00.000Z,88,Sprint 53,2015-07-08T19:49:30.751Z,CLOSED
XD-3232,xd,2015-07-21T22:40:42.750Z,2015-07-21T23:19:00.000Z,88,Sprint 53,2015-07-08T19:49:30.751Z,CLOSED
XD-3231,xd,2015-07-21T22:40:42.750Z,2015-07-21T23:19:00.000Z,88,Sprint 53,2015-07-08T19:49:30.751Z,CLOSED
XD-3230,xd,2015-07-21T22:40:42.750Z,2015-07-21T23:19:00.000Z,88,Sprint 53,2015-07-08T19:49:30.751Z,CLOSED
XD-3229,xd,2015-07-21T22:40:42.750Z,2015-07-21T23:19:00.000Z,88,Sprint 53,2015-07-08T19:49:30.751Z,CLOSED
XD-3228,xd,2015-07-21T22:40:42.750Z,2015-07-21T23:19:00.000Z,88,Sprint 53,2015-07-08T19:49:30.751Z,CLOSED
XD-3227,xd,2015-07-21T22:40:42.750Z,2015-07-21T23:19:00.000Z,88,Sprint 53,2015-07-08T19:49:30.751Z,CLOSED
XD-3226,xd,2015-07-21T22:40:42.750Z,2015-07-21T23:19:00.000Z,88,Sprint 53,2015-07-08T19:49:30.751Z,CLOSED
XD-3225,xd,2015-10-03T00:12:14.092Z,2015-10-03T00:51:00.000Z,96,Sprint 58,2015-09-21T17:01:06.207Z,CLOSED
XD-3224,xd,2015-07-21T22:40:42.750Z,2015-07-21T23:19:00.000Z,88,Sprint 53,2015-07-08T19:49:30.751Z,CLOSED
XD-3222,xd,2015-07-21T22:40:42.750Z,2015-07-21T23:19:00.000Z,88,Sprint 53,2015-07-08T19:49:30.751Z,CLOSED
XD-3220,xd,2015-07-07T23:55:27.858Z,2015-07-08T00:35:00.000Z,87,Sprint 52,2015-06-23T16:05:37.025Z,CLOSED
XD-3219,xd,2015-07-07T23:55:27.858Z,2015-07-08T00:35:00.000Z,87,Sprint 52,2015-06-23T16:05:37.025Z,CLOSED
XD-3218,xd,2015-07-21T22:40:42.750Z,2015-07-21T23:19:00.000Z,88,Sprint 53,2015-07-08T19:49:30.751Z,CLOSED
XD-3218,xd,2015-08-18T23:52:47.425Z,2015-08-19T00:47:00.000Z,92,Sprint 55,2015-08-05T17:57:28.773Z,CLOSED
XD-3218,xd,2015-07-21T22:40:42.750Z,2015-07-21T23:19:00.000Z,88,Sprint 53,2015-07-08T19:49:30.751Z,CLOSED
XD-3218,xd,2015-08-18T23:52:47.425Z,2015-08-19T00:47:00.000Z,92,Sprint 55,2015-08-05T17:57:28.773Z,CLOSED
XD-3217,xd,2015-07-07T23:55:27.858Z,2015-07-08T00:35:00.000Z,87,Sprint 52,2015-06-23T16:05:37.025Z,CLOSED
XD-3216,xd,2015-11-27T16:05:59.762Z,2015-11-27T17:06:00.000Z,102,Sprint 62,2015-11-16T16:10:26.278Z,CLOSED
XD-3214,xd,2015-07-07T23:55:27.858Z,2015-07-08T00:35:00.000Z,87,Sprint 52,2015-06-23T16:05:37.025Z,CLOSED
XD-3205,xd,2015-07-07T23:55:27.858Z,2015-07-08T00:35:00.000Z,87,Sprint 52,2015-06-23T16:05:37.025Z,CLOSED
XD-3204,xd,2015-07-07T23:55:27.858Z,2015-07-08T00:35:00.000Z,87,Sprint 52,2015-06-23T16:05:37.025Z,CLOSED
XD-3202,xd,2015-07-07T23:55:27.858Z,2015-07-08T00:35:00.000Z,87,Sprint 52,2015-06-23T16:05:37.025Z,CLOSED
XD-3198,xd,2015-07-21T22:40:42.750Z,2015-07-21T23:19:00.000Z,88,Sprint 53,2015-07-08T19:49:30.751Z,CLOSED
XD-3196,xd,2015-07-07T23:55:27.858Z,2015-07-08T00:35:00.000Z,87,Sprint 52,2015-06-23T16:05:37.025Z,CLOSED
XD-3194,xd,2015-07-21T22:40:42.750Z,2015-07-21T23:19:00.000Z,88,Sprint 53,2015-07-08T19:49:30.751Z,CLOSED
XD-3193,xd,2015-07-07T23:55:27.858Z,2015-07-08T00:35:00.000Z,87,Sprint 52,2015-06-23T16:05:37.025Z,CLOSED
XD-3192,xd,2015-07-07T23:55:27.858Z,2015-07-08T00:35:00.000Z,87,Sprint 52,2015-06-23T16:05:37.025Z,CLOSED
XD-3189,xd,2015-06-22T22:36:32.415Z,2015-06-22T23:23:00.000Z,86,Sprint 51,2015-06-09T15:53:44.142Z,CLOSED
XD-3188,xd,2015-07-07T23:55:27.858Z,2015-07-08T00:35:00.000Z,87,Sprint 52,2015-06-23T16:05:37.025Z,CLOSED
XD-3184,xd,2015-06-22T22:36:32.415Z,2015-06-22T23:23:00.000Z,86,Sprint 51,2015-06-09T15:53:44.142Z,CLOSED
XD-3183,xd,2015-07-21T22:40:42.750Z,2015-07-21T23:19:00.000Z,88,Sprint 53,2015-07-08T19:49:30.751Z,CLOSED
XD-3178,xd,2015-06-22T22:36:32.415Z,2015-06-22T23:23:00.000Z,86,Sprint 51,2015-06-09T15:53:44.142Z,CLOSED
XD-3177,xd,2015-06-22T22:36:32.415Z,2015-06-22T23:23:00.000Z,86,Sprint 51,2015-06-09T15:53:44.142Z,CLOSED
XD-3176,xd,2015-06-22T22:36:32.415Z,2015-06-22T23:23:00.000Z,86,Sprint 51,2015-06-09T15:53:44.142Z,CLOSED
XD-3172,xd,2015-06-22T22:36:32.415Z,2015-06-22T23:23:00.000Z,86,Sprint 51,2015-06-09T15:53:44.142Z,CLOSED
XD-3170,xd,2015-06-22T22:36:32.415Z,2015-06-22T23:23:00.000Z,86,Sprint 51,2015-06-09T15:53:44.142Z,CLOSED
XD-3169,xd,2015-06-22T22:36:32.415Z,2015-06-22T23:23:00.000Z,86,Sprint 51,2015-06-09T15:53:44.142Z,CLOSED
XD-3169,xd,2015-07-07T23:55:27.858Z,2015-07-08T00:35:00.000Z,87,Sprint 52,2015-06-23T16:05:37.025Z,CLOSED
XD-3169,xd,2015-06-22T22:36:32.415Z,2015-06-22T23:23:00.000Z,86,Sprint 51,2015-06-09T15:53:44.142Z,CLOSED
XD-3169,xd,2015-07-07T23:55:27.858Z,2015-07-08T00:35:00.000Z,87,Sprint 52,2015-06-23T16:05:37.025Z,CLOSED
XD-3166,xd,2015-06-22T22:36:32.415Z,2015-06-22T23:23:00.000Z,86,Sprint 51,2015-06-09T15:53:44.142Z,CLOSED
XD-3164,xd,2015-06-22T22:36:32.415Z,2015-06-22T23:23:00.000Z,86,Sprint 51,2015-06-09T15:53:44.142Z,CLOSED
XD-3162,xd,2015-07-07T23:55:27.858Z,2015-07-08T00:35:00.000Z,87,Sprint 52,2015-06-23T16:05:37.025Z,CLOSED
XD-3161,xd,2015-06-22T22:36:32.415Z,2015-06-22T23:23:00.000Z,86,Sprint 51,2015-06-09T15:53:44.142Z,CLOSED
XD-3160,xd,2015-06-22T22:36:32.415Z,2015-06-22T23:23:00.000Z,86,Sprint 51,2015-06-09T15:53:44.142Z,CLOSED
XD-3155,xd,2015-06-09T00:37:10.657Z,2015-06-09T01:04:00.000Z,85,Sprint 50,2015-05-26T17:04:32.601Z,CLOSED
XD-3154,xd,2015-06-22T22:36:32.415Z,2015-06-22T23:23:00.000Z,86,Sprint 51,2015-06-09T15:53:44.142Z,CLOSED
XD-3153,xd,2015-06-22T22:36:32.415Z,2015-06-22T23:23:00.000Z,86,Sprint 51,2015-06-09T15:53:44.142Z,CLOSED
XD-3152,xd,2015-06-22T22:36:32.415Z,2015-06-22T23:23:00.000Z,86,Sprint 51,2015-06-09T15:53:44.142Z,CLOSED
XD-3150,xd,2015-06-09T00:37:10.657Z,2015-06-09T01:04:00.000Z,85,Sprint 50,2015-05-26T17:04:32.601Z,CLOSED
XD-3149,xd,2015-06-09T00:37:10.657Z,2015-06-09T01:04:00.000Z,85,Sprint 50,2015-05-26T17:04:32.601Z,CLOSED
XD-3148,xd,2015-06-09T00:37:10.657Z,2015-06-09T01:04:00.000Z,85,Sprint 50,2015-05-26T17:04:32.601Z,CLOSED
XD-3142,xd,2015-06-09T00:37:10.657Z,2015-06-09T01:04:00.000Z,85,Sprint 50,2015-05-26T17:04:32.601Z,CLOSED
XD-3141,xd,2015-06-22T22:36:32.415Z,2015-06-22T23:23:00.000Z,86,Sprint 51,2015-06-09T15:53:44.142Z,CLOSED
XD-3140,xd,2015-06-09T00:37:10.657Z,2015-06-09T01:04:00.000Z,85,Sprint 50,2015-05-26T17:04:32.601Z,CLOSED
XD-3139,xd,2015-06-22T22:36:32.415Z,2015-06-22T23:23:00.000Z,86,Sprint 51,2015-06-09T15:53:44.142Z,CLOSED
XD-3137,xd,2015-06-09T00:37:10.657Z,2015-06-09T01:04:00.000Z,85,Sprint 50,2015-05-26T17:04:32.601Z,CLOSED
XD-3136,xd,2015-06-22T22:36:32.415Z,2015-06-22T23:23:00.000Z,86,Sprint 51,2015-06-09T15:53:44.142Z,CLOSED
XD-3135,xd,2015-06-09T00:37:10.657Z,2015-06-09T01:04:00.000Z,85,Sprint 50,2015-05-26T17:04:32.601Z,CLOSED
XD-3133,xd,2015-06-09T00:37:10.657Z,2015-06-09T01:04:00.000Z,85,Sprint 50,2015-05-26T17:04:32.601Z,CLOSED
XD-3132,xd,2015-06-22T22:36:32.415Z,2015-06-22T23:23:00.000Z,86,Sprint 51,2015-06-09T15:53:44.142Z,CLOSED
XD-3131,xd,2015-06-09T00:37:10.657Z,2015-06-09T01:04:00.000Z,85,Sprint 50,2015-05-26T17:04:32.601Z,CLOSED
XD-3130,xd,2015-06-09T00:37:10.657Z,2015-06-09T01:04:00.000Z,85,Sprint 50,2015-05-26T17:04:32.601Z,CLOSED
XD-3127,xd,2015-06-09T00:37:10.657Z,2015-06-09T01:04:00.000Z,85,Sprint 50,2015-05-26T17:04:32.601Z,CLOSED
XD-3126,xd,2015-07-07T23:55:27.858Z,2015-07-08T00:35:00.000Z,87,Sprint 52,2015-06-23T16:05:37.025Z,CLOSED
XD-3125,xd,2015-07-07T23:55:27.858Z,2015-07-08T00:35:00.000Z,87,Sprint 52,2015-06-23T16:05:37.025Z,CLOSED
XD-3124,xd,2015-06-09T00:37:10.657Z,2015-06-09T01:04:00.000Z,85,Sprint 50,2015-05-26T17:04:32.601Z,CLOSED
XD-3123,xd,2015-06-09T00:37:10.657Z,2015-06-09T01:04:00.000Z,85,Sprint 50,2015-05-26T17:04:32.601Z,CLOSED
XD-3118,xd,2015-07-21T22:40:42.750Z,2015-07-21T23:19:00.000Z,88,Sprint 53,2015-07-08T19:49:30.751Z,CLOSED
XD-3117,xd,2015-06-09T00:37:10.657Z,2015-06-09T01:04:00.000Z,85,Sprint 50,2015-05-26T17:04:32.601Z,CLOSED
XD-3116,xd,2015-06-09T00:37:10.657Z,2015-06-09T01:04:00.000Z,85,Sprint 50,2015-05-26T17:04:32.601Z,CLOSED
XD-3115,xd,2015-06-22T22:36:32.415Z,2015-06-22T23:23:00.000Z,86,Sprint 51,2015-06-09T15:53:44.142Z,CLOSED
XD-3114,xd,2015-06-22T22:36:32.415Z,2015-06-22T23:23:00.000Z,86,Sprint 51,2015-06-09T15:53:44.142Z,CLOSED
XD-3113,xd,2015-06-09T00:37:10.657Z,2015-06-09T01:04:00.000Z,85,Sprint 50,2015-05-26T17:04:32.601Z,CLOSED
XD-3112,xd,2015-06-09T00:37:10.657Z,2015-06-09T01:04:00.000Z,85,Sprint 50,2015-05-26T17:04:32.601Z,CLOSED
XD-3111,xd,2015-06-09T00:37:10.657Z,2015-06-09T01:04:00.000Z,85,Sprint 50,2015-05-26T17:04:32.601Z,CLOSED
XD-3110,xd,2015-06-09T00:37:10.657Z,2015-06-09T01:04:00.000Z,85,Sprint 50,2015-05-26T17:04:32.601Z,CLOSED
XD-3109,xd,2015-06-09T00:37:10.657Z,2015-06-09T01:04:00.000Z,85,Sprint 50,2015-05-26T17:04:32.601Z,CLOSED
XD-3107,xd,2015-06-09T00:37:10.657Z,2015-06-09T01:04:00.000Z,85,Sprint 50,2015-05-26T17:04:32.601Z,CLOSED
XD-3106,xd,2015-06-09T00:37:10.657Z,2015-06-09T01:04:00.000Z,85,Sprint 50,2015-05-26T17:04:32.601Z,CLOSED
XD-3105,xd,2015-06-09T00:37:10.657Z,2015-06-09T01:04:00.000Z,85,Sprint 50,2015-05-26T17:04:32.601Z,CLOSED
XD-3104,xd,2015-06-09T00:37:10.657Z,2015-06-09T01:04:00.000Z,85,Sprint 50,2015-05-26T17:04:32.601Z,CLOSED
XD-3103,xd,2015-06-09T00:37:10.657Z,2015-06-09T01:04:00.000Z,85,Sprint 50,2015-05-26T17:04:32.601Z,CLOSED
XD-3102,xd,2015-06-09T00:37:10.657Z,2015-06-09T01:04:00.000Z,85,Sprint 50,2015-05-26T17:04:32.601Z,CLOSED
XD-3101,xd,2015-06-09T00:37:10.657Z,2015-06-09T01:04:00.000Z,85,Sprint 50,2015-05-26T17:04:32.601Z,CLOSED
XD-3098,xd,2015-06-09T00:37:10.657Z,2015-06-09T01:04:00.000Z,85,Sprint 50,2015-05-26T17:04:32.601Z,CLOSED
XD-3096,xd,2015-05-22T21:39:53.098Z,2015-05-22T23:10:00.000Z,83,Sprint 49,2015-05-11T18:10:21.523Z,CLOSED
XD-3095,xd,2015-05-22T21:39:53.098Z,2015-05-22T23:10:00.000Z,83,Sprint 49,2015-05-11T18:10:21.523Z,CLOSED
XD-3094,xd,2015-05-22T21:39:53.098Z,2015-05-22T23:10:00.000Z,83,Sprint 49,2015-05-11T18:10:21.523Z,CLOSED
XD-3093,xd,2015-05-22T21:39:53.098Z,2015-05-22T23:10:00.000Z,83,Sprint 49,2015-05-11T18:10:21.523Z,CLOSED
XD-3092,xd,2015-05-22T21:39:53.098Z,2015-05-22T23:10:00.000Z,83,Sprint 49,2015-05-11T18:10:21.523Z,CLOSED
XD-3091,xd,2015-05-22T21:39:53.098Z,2015-05-22T23:10:00.000Z,83,Sprint 49,2015-05-11T18:10:21.523Z,CLOSED
XD-3090,xd,2015-06-09T00:37:10.657Z,2015-06-09T01:04:00.000Z,85,Sprint 50,2015-05-26T17:04:32.601Z,CLOSED
XD-3089,xd,2015-06-09T00:37:10.657Z,2015-06-09T01:04:00.000Z,85,Sprint 50,2015-05-26T17:04:32.601Z,CLOSED
XD-3086,xd,2015-05-22T21:39:53.098Z,2015-05-22T23:10:00.000Z,83,Sprint 49,2015-05-11T18:10:21.523Z,CLOSED
XD-3083,xd,2015-05-22T21:39:53.098Z,2015-05-22T23:10:00.000Z,83,Sprint 49,2015-05-11T18:10:21.523Z,CLOSED
XD-3082,xd,2015-05-22T21:39:53.098Z,2015-05-22T23:10:00.000Z,83,Sprint 49,2015-05-11T18:10:21.523Z,CLOSED
XD-3081,xd,2015-05-22T21:39:53.098Z,2015-05-22T23:10:00.000Z,83,Sprint 49,2015-05-11T18:10:21.523Z,CLOSED
XD-3079,xd,2015-06-09T00:37:10.657Z,2015-06-09T01:04:00.000Z,85,Sprint 50,2015-05-26T17:04:32.601Z,CLOSED
XD-3078,xd,2015-08-18T23:52:47.425Z,2015-08-19T00:47:00.000Z,92,Sprint 55,2015-08-05T17:57:28.773Z,CLOSED
XD-3077,xd,2015-05-22T21:39:53.098Z,2015-05-22T23:10:00.000Z,83,Sprint 49,2015-05-11T18:10:21.523Z,CLOSED
XD-3076,xd,2015-05-22T21:39:53.098Z,2015-05-22T23:10:00.000Z,83,Sprint 49,2015-05-11T18:10:21.523Z,CLOSED
XD-3075,xd,2015-05-22T21:39:53.098Z,2015-05-22T23:10:00.000Z,83,Sprint 49,2015-05-11T18:10:21.523Z,CLOSED
XD-3074,xd,2015-05-22T21:39:53.098Z,2015-05-22T23:10:00.000Z,83,Sprint 49,2015-05-11T18:10:21.523Z,CLOSED
XD-3072,xd,2015-05-22T21:39:53.098Z,2015-05-22T23:10:00.000Z,83,Sprint 49,2015-05-11T18:10:21.523Z,CLOSED
XD-3071,xd,2015-05-22T21:39:53.098Z,2015-05-22T23:10:00.000Z,83,Sprint 49,2015-05-11T18:10:21.523Z,CLOSED
XD-3070,xd,2015-06-09T00:37:10.657Z,2015-06-09T01:04:00.000Z,85,Sprint 50,2015-05-26T17:04:32.601Z,CLOSED
XD-3067,xd,2015-05-22T21:39:53.098Z,2015-05-22T23:10:00.000Z,83,Sprint 49,2015-05-11T18:10:21.523Z,CLOSED
XD-3064,xd,2015-05-22T21:39:53.098Z,2015-05-22T23:10:00.000Z,83,Sprint 49,2015-05-11T18:10:21.523Z,CLOSED
XD-3063,xd,2015-05-22T21:39:53.098Z,2015-05-22T23:10:00.000Z,83,Sprint 49,2015-05-11T18:10:21.523Z,CLOSED
XD-3061,xd,2015-05-22T21:39:53.098Z,2015-05-22T23:10:00.000Z,83,Sprint 49,2015-05-11T18:10:21.523Z,CLOSED
XD-3056,xd,2015-05-22T21:39:53.098Z,2015-05-22T23:10:00.000Z,83,Sprint 49,2015-05-11T18:10:21.523Z,CLOSED
XD-3054,xd,2015-05-22T21:39:53.098Z,2015-05-22T23:10:00.000Z,83,Sprint 49,2015-05-11T18:10:21.523Z,CLOSED
XD-3052,xd,2015-05-22T21:39:53.098Z,2015-05-22T23:10:00.000Z,83,Sprint 49,2015-05-11T18:10:21.523Z,CLOSED
XD-3051,xd,2015-05-22T21:39:53.098Z,2015-05-22T23:10:00.000Z,83,Sprint 49,2015-05-11T18:10:21.523Z,CLOSED
XD-3050,xd,2015-05-22T21:39:53.098Z,2015-05-22T23:10:00.000Z,83,Sprint 49,2015-05-11T18:10:21.523Z,CLOSED
XD-3049,xd,2015-05-22T21:39:53.098Z,2015-05-22T23:10:00.000Z,83,Sprint 49,2015-05-11T18:10:21.523Z,CLOSED
XD-3048,xd,2015-05-22T21:39:53.098Z,2015-05-22T23:10:00.000Z,83,Sprint 49,2015-05-11T18:10:21.523Z,CLOSED
XD-3047,xd,2015-05-22T21:39:53.098Z,2015-05-22T23:10:00.000Z,83,Sprint 49,2015-05-11T18:10:21.523Z,CLOSED
XD-3043,xd,2015-05-22T21:39:53.098Z,2015-05-22T23:10:00.000Z,83,Sprint 49,2015-05-11T18:10:21.523Z,CLOSED
XD-3042,xd,2015-05-08T22:52:36.394Z,2015-05-09T00:13:00.000Z,82,Sprint 48,2015-04-27T17:13:09.348Z,CLOSED
XD-3041,xd,2015-05-22T21:39:53.098Z,2015-05-22T23:10:00.000Z,83,Sprint 49,2015-05-11T18:10:21.523Z,CLOSED
XD-3037,xd,2015-05-22T21:39:53.098Z,2015-05-22T23:10:00.000Z,83,Sprint 49,2015-05-11T18:10:21.523Z,CLOSED
XD-3036,xd,2015-05-22T21:39:53.098Z,2015-05-22T23:10:00.000Z,83,Sprint 49,2015-05-11T18:10:21.523Z,CLOSED
XD-3036,xd,2015-06-09T00:37:10.657Z,2015-06-09T01:04:00.000Z,85,Sprint 50,2015-05-26T17:04:32.601Z,CLOSED
XD-3036,xd,2015-05-22T21:39:53.098Z,2015-05-22T23:10:00.000Z,83,Sprint 49,2015-05-11T18:10:21.523Z,CLOSED
XD-3036,xd,2015-06-09T00:37:10.657Z,2015-06-09T01:04:00.000Z,85,Sprint 50,2015-05-26T17:04:32.601Z,CLOSED
XD-3033,xd,2015-05-22T21:39:53.098Z,2015-05-22T23:10:00.000Z,83,Sprint 49,2015-05-11T18:10:21.523Z,CLOSED
XD-3030,xd,2015-05-22T21:39:53.098Z,2015-05-22T23:10:00.000Z,83,Sprint 49,2015-05-11T18:10:21.523Z,CLOSED
XD-3027,xd,2015-05-22T21:39:53.098Z,2015-05-22T23:10:00.000Z,83,Sprint 49,2015-05-11T18:10:21.523Z,CLOSED
XD-3025,xd,2015-05-08T22:52:36.394Z,2015-05-09T00:13:00.000Z,82,Sprint 48,2015-04-27T17:13:09.348Z,CLOSED
XD-3024,xd,2015-05-22T21:39:53.098Z,2015-05-22T23:10:00.000Z,83,Sprint 49,2015-05-11T18:10:21.523Z,CLOSED
XD-3023,xd,2015-05-08T22:52:36.394Z,2015-05-09T00:13:00.000Z,82,Sprint 48,2015-04-27T17:13:09.348Z,CLOSED
XD-3022,xd,2015-05-22T21:39:53.098Z,2015-05-22T23:10:00.000Z,83,Sprint 49,2015-05-11T18:10:21.523Z,CLOSED
XD-3021,xd,2014-10-18T17:05:43.334Z,2014-10-18T06:23:00.000Z,65,Sprint 36,2014-10-06T19:22:27.837Z,CLOSED
XD-3019,xd,2015-05-22T21:39:53.098Z,2015-05-22T23:10:00.000Z,83,Sprint 49,2015-05-11T18:10:21.523Z,CLOSED
XD-3018,xd,2015-05-08T22:52:36.394Z,2015-05-09T00:13:00.000Z,82,Sprint 48,2015-04-27T17:13:09.348Z,CLOSED
XD-3017,xd,2015-05-08T22:52:36.394Z,2015-05-09T00:13:00.000Z,82,Sprint 48,2015-04-27T17:13:09.348Z,CLOSED
XD-3016,xd,2015-06-22T22:36:32.415Z,2015-06-22T23:23:00.000Z,86,Sprint 51,2015-06-09T15:53:44.142Z,CLOSED
XD-3015,xd,2015-05-08T22:52:36.394Z,2015-05-09T00:13:00.000Z,82,Sprint 48,2015-04-27T17:13:09.348Z,CLOSED
XD-3014,xd,2015-06-22T22:36:32.415Z,2015-06-22T23:23:00.000Z,86,Sprint 51,2015-06-09T15:53:44.142Z,CLOSED
XD-3013,xd,2015-05-08T22:52:36.394Z,2015-05-09T00:13:00.000Z,82,Sprint 48,2015-04-27T17:13:09.348Z,CLOSED
XD-3009,xd,2015-05-08T22:52:36.394Z,2015-05-09T00:13:00.000Z,82,Sprint 48,2015-04-27T17:13:09.348Z,CLOSED
XD-3008,xd,2015-05-08T22:52:36.394Z,2015-05-09T00:13:00.000Z,82,Sprint 48,2015-04-27T17:13:09.348Z,CLOSED
XD-3007,xd,2015-05-08T22:52:36.394Z,2015-05-09T00:13:00.000Z,82,Sprint 48,2015-04-27T17:13:09.348Z,CLOSED
XD-3004,xd,2015-05-08T22:52:36.394Z,2015-05-09T00:13:00.000Z,82,Sprint 48,2015-04-27T17:13:09.348Z,CLOSED
