key,bugnr,fields.created,
XD-1541,1,2014-04-10T19:29:08.000+0000,
XD-1535,1,2014-04-10T13:57:18.000+0000,
XD-1534,1,2014-04-10T13:50:26.000+0000,
XD-1533,1,2014-04-10T12:20:34.000+0000,
XD-1532,1,2014-04-10T12:19:15.000+0000,
XD-1530,1,2014-04-10T09:53:38.000+0000,
XD-1526,1,2014-04-09T14:04:44.000+0000,
XD-1508,1,2014-04-07T15:47:31.000+0000,
XD-1507,1,2014-04-07T15:45:16.000+0000,
XD-1505,1,2014-04-07T14:58:58.000+0000,
XD-1502,1,2014-04-07T10:51:45.000+0000,
XD-1500,1,2014-04-07T10:41:27.000+0000,
XD-1496,1,2014-04-07T08:38:28.000+0000,
XD-1495,1,2014-04-06T19:02:06.000+0000,
XD-1494,1,2014-04-06T16:51:16.000+0000,
XD-1493,1,2014-04-06T16:48:50.000+0000,
XD-1490,1,2014-04-04T08:46:31.000+0000,
XD-1408,1,2014-03-17T12:34:22.000+0000,
XD-1389,1,2014-03-11T13:35:36.000+0000,
XD-1384,1,2014-03-10T15:20:23.000+0000,
XD-1373,1,2014-03-06T05:56:54.000+0000,
XD-1370,1,2014-03-05T05:50:56.000+0000,
XD-1366,1,2014-03-04T07:15:56.000+0000,
XD-1365,1,2014-03-04T03:16:08.000+0000,
XD-1361,1,2014-03-02T07:08:11.000+0000,
XD-1360,1,2014-02-28T11:06:33.000+0000,
XD-1356,1,2014-02-27T11:58:49.000+0000,
XD-1352,1,2014-02-25T14:00:20.000+0000,
XD-1344,1,2014-02-24T11:53:17.000+0000,
XD-1333,1,2014-02-19T23:58:15.000+0000,
XD-1327,1,2014-02-14T18:02:33.000+0000,
XD-1316,1,2014-02-12T11:51:29.000+0000,
XD-1301,1,2014-02-11T08:54:05.000+0000,
XD-1298,1,2014-02-10T08:08:57.000+0000,
XD-1289,1,2014-01-31T01:05:43.000+0000,
XD-1280,1,2014-01-29T14:10:16.000+0000,
XD-1266,1,2014-01-24T08:24:36.000+0000,
XD-1264,1,2014-01-23T05:14:47.000+0000,
XD-1216,1,2014-01-09T13:51:41.000+0000,
XD-1210,1,2014-01-08T12:59:06.000+0000,
XD-1207,1,2014-01-08T07:27:40.000+0000,
XD-1203,1,2014-01-06T16:02:53.000+0000,
XD-1198,1,2014-01-06T09:00:39.000+0000,
XD-1197,1,2014-01-06T08:01:41.000+0000,
XD-1191,1,2013-12-30T08:18:57.000+0000,
XD-1189,1,2013-12-26T11:07:05.000+0000,
XD-1188,1,2013-12-23T14:44:35.000+0000,
XD-1186,1,2013-12-23T11:14:14.000+0000,
XD-1183,1,2013-12-19T17:31:09.000+0000,
XD-1179,1,2013-12-19T06:43:56.000+0000,
XD-1173,1,2013-12-17T06:19:19.000+0000,
XD-1170,1,2013-12-16T16:23:51.000+0000,
