key,bugnr,fields.created,
NEXUS-6769,1,2014-08-20T00:41:16.000+0000,
NEXUS-6768,1,2014-08-18T00:46:35.000+0000,
NEXUS-6767,1,2014-08-18T00:44:10.000+0000,
NEXUS-6764,1,2014-08-16T23:24:32.000+0000,
NEXUS-6749,1,2014-08-07T16:15:47.000+0000,
NEXUS-6747,1,2014-08-07T15:42:58.000+0000,
NEXUS-6746,1,2014-08-07T15:37:06.000+0000,
NEXUS-6745,1,2014-08-07T15:34:10.000+0000,
NEXUS-6744,1,2014-08-07T15:01:35.000+0000,
NEXUS-6742,1,2014-08-07T13:50:07.000+0000,
NEXUS-6702,1,2014-07-17T16:05:15.000+0000,
NEXUS-6698,1,2014-07-15T19:14:58.000+0000,
NEXUS-6692,1,2014-07-12T10:13:50.000+0000,
NEXUS-6687,1,2014-07-10T18:53:19.000+0000,
NEXUS-6670,1,2014-06-26T21:47:45.000+0000,
NEXUS-6666,1,2014-06-23T17:16:31.000+0000,
NEXUS-6664,1,2014-06-23T15:14:43.000+0000,
NEXUS-6652,1,2014-06-18T14:23:19.000+0000,
NEXUS-6646,1,2014-06-12T12:49:01.000+0000,
NEXUS-6628,1,2014-06-08T19:58:21.000+0000,
NEXUS-6619,1,2014-05-30T21:42:27.000+0000,
NEXUS-6617,1,2014-05-29T14:02:51.000+0000,
NEXUS-6597,1,2014-05-20T16:15:52.000+0000,
NEXUS-6583,1,2014-05-14T13:25:37.000+0000,
NEXUS-6582,1,2014-05-14T13:22:20.000+0000,
NEXUS-6570,1,2014-05-06T18:31:54.000+0000,
NEXUS-6564,1,2014-05-01T18:15:48.000+0000,
NEXUS-6562,1,2014-05-01T15:47:31.000+0000,
NEXUS-6560,1,2014-04-29T14:32:03.000+0000,
NEXUS-6510,1,2014-04-01T19:48:31.000+0000,
NEXUS-6501,1,2014-03-31T21:59:49.000+0000,
NEXUS-6500,1,2014-03-31T21:45:18.000+0000,
NEXUS-6450,1,2012-02-08T16:23:12.000+0000,
NEXUS-6448,1,2010-10-20T20:38:33.000+0000,
NEXUS-6397,1,2012-02-07T13:20:59.000+0000,
NEXUS-6388,1,2011-08-30T16:11:32.000+0000,
NEXUS-6385,1,2012-01-19T19:42:57.000+0000,
NEXUS-6353,1,2014-03-24T18:37:18.000+0000,
NEXUS-6306,1,2014-02-25T21:13:42.000+0000,
NEXUS-6294,1,2014-02-21T18:31:09.000+0000,
NEXUS-6246,1,2014-02-04T22:21:26.000+0000,
NEXUS-6220,1,2014-01-13T23:33:49.000+0000,
NEXUS-6187,1,2013-12-18T09:40:12.000+0000,
NEXUS-6179,1,2013-12-13T17:05:48.000+0000,
NEXUS-6178,1,2013-12-13T11:24:13.000+0000,
NEXUS-6177,1,2013-12-13T11:13:23.000+0000,
NEXUS-6176,1,2013-12-12T12:01:21.000+0000,
NEXUS-6169,1,2013-12-10T20:39:23.000+0000,
NEXUS-6158,1,2013-12-03T14:03:51.000+0000,
NEXUS-6108,1,2013-11-08T18:43:49.000+0000,
NEXUS-6107,1,2013-11-08T16:20:37.000+0000,
NEXUS-6100,1,2013-11-07T06:02:00.000+0000,
NEXUS-6091,1,2013-11-05T18:46:24.000+0000,
NEXUS-6090,1,2013-11-05T18:44:40.000+0000,
NEXUS-6082,1,2013-11-01T20:25:30.000+0000,
NEXUS-6075,1,2013-10-31T08:52:07.000+0000,
NEXUS-6074,1,2013-10-31T08:40:03.000+0000,
NEXUS-6061,1,2013-10-30T11:19:41.000+0000,
NEXUS-6060,1,2013-10-30T11:09:26.000+0000,
NEXUS-6057,1,2013-10-30T09:12:29.000+0000,
