key,bugnr,fields.created,
TISTUD-7387,1,2015-04-05T14:45:57.000+0000,
TISTUD-7385,1,2015-04-03T17:56:39.000+0000,
TISTUD-7380,1,2015-04-03T00:58:42.000+0000,
TISTUD-7363,1,2015-04-02T00:55:23.000+0000,
TISTUD-7356,1,2015-03-31T23:24:34.000+0000,
TISTUD-7354,1,2015-03-31T20:49:18.000+0000,
TISTUD-7333,1,2015-03-28T00:02:22.000+0000,
TISTUD-7322,1,2015-03-25T08:52:46.000+0000,
TISTUD-7321,1,2015-03-25T05:17:57.000+0000,
TISTUD-7320,1,2015-03-25T05:08:58.000+0000,
TISTUD-7316,1,2015-03-24T23:09:47.000+0000,
TISTUD-7315,1,2015-03-24T20:52:09.000+0000,
TISTUD-7313,1,2015-03-24T17:10:05.000+0000,
TISTUD-7301,1,2015-03-21T22:48:54.000+0000,
TISTUD-7300,1,2015-03-21T22:19:23.000+0000,
TISTUD-7295,1,2015-03-21T07:43:01.000+0000,
TISTUD-7292,1,2015-03-20T21:17:26.000+0000,
TISTUD-7289,1,2015-03-20T08:51:56.000+0000,
TISTUD-7261,1,2015-03-16T05:08:48.000+0000,
TISTUD-7253,1,2015-03-12T10:16:12.000+0000,
TISTUD-7252,1,2015-03-11T23:54:28.000+0000,
TISTUD-7251,1,2015-03-11T18:55:35.000+0000,
TISTUD-7249,1,2015-03-11T13:46:29.000+0000,
TISTUD-7244,1,2015-03-04T10:18:52.000+0000,
TISTUD-7243,1,2015-03-04T10:07:31.000+0000,
TISTUD-7232,1,2015-02-24T09:32:02.000+0000,
TISTUD-7231,1,2015-02-24T09:17:32.000+0000,
TISTUD-7209,1,2015-02-18T19:13:11.000+0000,
TISTUD-7198,1,2015-02-13T20:55:13.000+0000,
TISTUD-7191,1,2015-02-12T10:13:35.000+0000,
TISTUD-7180,1,2015-02-04T22:26:03.000+0000,
TISTUD-7174,1,2015-02-04T01:46:19.000+0000,
TISTUD-7172,1,2015-02-04T01:09:22.000+0000,
TISTUD-7171,1,2015-02-04T00:54:26.000+0000,
TISTUD-7149,1,2015-01-28T16:23:17.000+0000,
TISTUD-7141,1,2015-01-26T17:49:59.000+0000,
TISTUD-7133,1,2015-01-20T05:53:51.000+0000,
TISTUD-7132,1,2015-01-20T00:14:09.000+0000,
TISTUD-7123,1,2015-01-13T22:50:18.000+0000,
TISTUD-7085,1,2014-12-15T04:25:29.000+0000,
TISTUD-7068,1,2014-11-25T19:04:59.000+0000,
TISTUD-7067,1,2014-11-25T05:09:26.000+0000,
TISTUD-7066,1,2014-11-21T21:47:30.000+0000,
TISTUD-7061,1,2014-11-19T19:19:50.000+0000,
TISTUD-7056,1,2014-11-18T21:41:06.000+0000,
TISTUD-7055,1,2014-11-18T21:20:37.000+0000,
