key,rework_nr,created,
TIMOB-7412,1,2012-03-11 22:31:32+00:00,
TIMOB-7334,1,2012-01-25 15:31:34+00:00,
TIMOB-7246,1,2012-01-23 11:50:00+00:00,
TIMOB-7246,1,2012-01-23 16:46:45+00:00,
TIMOB-7246,1,2012-02-09 23:41:37+00:00,
TIMOB-7246,1,2012-03-11 20:41:45+00:00,
TIMOB-7246,1,2014-12-04 08:02:03+00:00,
TIMOB-7152,1,2012-02-21 17:04:50+00:00,
TIMOB-7152,1,2012-04-17 17:27:01+00:00,
TIMOB-7152,1,2012-06-28 00:14:11+00:00,
TIMOB-7152,1,2012-07-06 00:42:52+00:00,
TIMOB-7124,1,2012-03-26 14:29:40+00:00,
TIMOB-7124,1,2012-04-27 11:49:40+00:00,
TIMOB-6493,1,2011-12-10 11:58:10+00:00,
TIMOB-6493,1,2012-01-04 17:50:32+00:00,
TIMOB-6493,1,2014-09-03 17:51:41+00:00,
TIMOB-6493,1,2014-09-15 16:13:11+00:00,
TIMOB-6038,1,2012-02-22 15:57:45+00:00,
TIMOB-6038,1,2012-04-13 12:22:16+00:00,
TIMOB-5823,1,2013-03-04 03:58:02+00:00,
TIMOB-5812,1,2016-02-16 11:35:02+00:00,
TIMOB-5799,1,2012-07-13 01:49:40+00:00,
TIMOB-5303,1,2012-01-17 10:03:10+00:00,
TIMOB-5303,1,2012-04-25 08:01:21+00:00,
TIMOB-5233,1,2011-10-03 08:49:27+00:00,
TIMOB-5233,1,2011-12-06 15:00:34+00:00,
TIMOB-4800,1,2012-07-12 04:16:12+00:00,
TIMOB-4521,1,2012-05-23 16:48:34+00:00,
TIMOB-4162,1,2011-05-24 17:11:16+00:00,
TIMOB-4063,1,2012-07-12 03:28:43+00:00,
TIMOB-4063,1,2012-10-10 20:45:58+00:00,
TIMOB-4063,1,2012-10-17 18:42:30+00:00,
TIMOB-4063,1,2012-11-12 22:58:36+00:00,
TIMOB-3594,1,2015-10-20 21:03:27+00:00,
TIMOB-3588,1,2012-11-15 19:42:50+00:00,
TIMOB-3569,1,2016-01-19 22:18:27+00:00,
TIMOB-3180,1,2013-12-18 22:24:04+00:00,
TIMOB-3180,1,2013-12-19 18:18:00+00:00,
TIMOB-2908,1,2012-07-26 11:40:37+00:00,
TIMOB-2801,1,2012-04-10 16:49:35+00:00,
TIMOB-2801,1,2012-04-10 17:19:05+00:00,
TIMOB-2801,1,2012-04-11 19:28:33+00:00,
TIMOB-2653,1,2011-04-18 23:04:11+00:00,
TIMOB-2653,1,2011-08-25 10:17:12+00:00,
TIMOB-2527,1,2013-11-12 17:52:53+00:00,
TIMOB-2017,1,2012-03-14 14:02:30+00:00,
TIMOB-2017,1,2012-04-20 10:57:08+00:00,
TIMOB-1902,1,2012-03-26 13:17:55+00:00,
TIMOB-1902,1,2012-07-04 03:26:40+00:00,
TIMOB-1097,1,2012-05-16 19:37:26+00:00,
TIMOB-684,1,2012-12-21 05:46:22+00:00,
